,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1517,土地资源管理,土地资源管理,综合管理,不限,学士,本科及以上,132,1,嘉定区,不限,不限,规土局执法大队,1411518,规划和土地管理岗位科员,负责规划和土地巡查及管理，负责监督检查和违法行为的查处。,具有较强的计算机操作水平；具有较强文字处理能力；已取得汽车驾驶执照。,,False,0,False,0,1
1518,土木工程,土木工程类,城市建设管理,不限,学士,本科及以上,133,1,嘉定区,不限,不限,规土局执法大队,1411519,规划和土地管理岗位科员,负责建设工程开工、竣工管理工作和验收发证工作。,具有较强的计算机操作水平；具有较强文字处理能力；已取得汽车驾驶执照。,具有相关工作经历优先。,False,0,False,0,1
1519,不限,,政法,不限,不限,本科,134,1,嘉定区,不限,不限,交通执法大队,1411520,行政执法岗位科员,负责开展交通法规宣传、执法巡查、违法行为查处、违法案件举报受理，法律文书制作等工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。具有机动车（准驾车型A2）驾驶证优先。,True,1,False,0,1
1520,不限,,政法,不限,不限,本科,135,6,嘉定区,不限,不限,城管执法局执法大队,1411521,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。,True,6,False,0,6
1521,不限,,综合管理,不限,学士,本科,136,2,嘉定区,不限,不限,农业执法大队,1411522,科员,负责农机安全监理等工作。,大学英语四级合格或成绩425分以上。必须具有《中华人民共和国拖拉机驾驶证》。全日制。,具有上海市动物检疫员上岗证优先。熟悉本地语言优先。,False,0,False,0,2
1522,"计算机科学与技术,网络工程",,信息管理,不限,学士,本科,137,2,嘉定区,不限,不限,农业执法大队,1411523,科员,负责农产品质量安全监管软件维护等工作。,大学英语四级合格或成绩425分以上。有较强的文字表达和综合分析能力，有较好的计算机操作水平。全日制。,具有上海市动物检疫员上岗证优先。,False,0,False,0,2
1523,信息管理与信息系统,,信息管理,不限,学士,本科,138,1,嘉定区,不限,不限,农业执法大队,1411524,科员,负责农产品质量安全监管网络基础建设等工作。,大学英语六级合格或成绩425分以上。有较强的文字表达和综合分析能力，有较好的计算机操作水平。全日制。,熟悉本地语言优先。,False,0,False,0,1
1524,"水产类,环境工程",,综合管理,不限,学士,本科,139,1,金山区,不限,不限,农业执法大队,1411525,海洋渔政员,从事海洋渔政执法及渔业资源、渔业水域环境监测工作。,掌握游泳技能。需经常在水上作业。,熟悉本地语言者优先。,False,0,False,0,1
1525,"动物医学类,药学类",,综合管理,不限,学士,本科,140,1,金山区,不限,不限,农业执法大队,1411526,动物卫生监督员,从事动物卫生、动物检疫和畜牧业及其投入品监督管理工作。,,熟悉本地语言者优先。,False,0,False,0,1
1526,"动物医学类,动物科学",,综合管理,不限,学士,本科,141,1,金山区,不限,不限,农业执法大队,1411527,动物卫生监督员,从事动物卫生、动物检疫、畜牧业及其投入品的监督管理工作。,,熟悉本地语言者优先。,False,0,False,0,1
1527,计算机科学与技术,计算机应用技术,综合管理,不限,学士,本科及以上,142,1,金山区,不限,不限,文化执法大队,1411528,文化执法人员,主要从事文化市场执法工作；兼计算机日常维护、管理等工作。,能克服夜间、节假日执法。,,False,0,False,0,1
1528,不限,,政法,不限,学士,本科,143,3,金山区,不限,不限,城管执法局执法大队,1411529,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。,True,3,False,0,3
1529,不限,,政法,不限,学士,本科,144,12,金山区,不限,不限,城管执法局执法大队,1411530,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,12,12
1530,"土地资源管理,城乡规划,建筑学 ","土地资源管理,建筑学类",城市建设管理,不限,学士,本科及以上,145,1,金山区,不限,不限,规土局执法大队,1411531,规划土地执法副主任科员及以下,从事规划土地行政执法等日常事务。,非应届毕业生须具有相关工作经历。,,False,0,False,0,1
1531,不限,不限,政法,不限,学士,本科及以上,146,1,金山区,不限,不限,交通执法大队,1411532,行政执法岗位科员,负责开展交通法规宣传、执法巡查、违法行为查处、违法案件举报受理，法律文书制作等工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,1,1
1532,"艺术设计学,摄影",,综合管理,不限,不限,本科,147,1,金山区,不限,不限,档案馆,1411533,信息科科员,从事视频档案拍摄编辑制作和编研成果网页设计。,熟练掌握电脑操作、视频摄影及编辑、三维设计、多媒体网页设计、VI设计和版面设计。,,False,0,False,0,1
1533,"法学,经济学类,劳动与社会保障 ","法学,经济学,社会保障",综合管理,不限,学士,本科及以上,148,2,金山区,不限,不限,劳动保障监察大队,1411534,劳动监察员,掌握劳动保障法规政策，实施监督检查，依法进行调查取证，查处和纠正违反劳动保障法律法规的行为。,熟悉劳动保障法律法规，能够适应经常性加班、突击性执法检查等工作。,,False,0,False,0,2
1534,不限,,政法,不限,不限,本科,149,10,金山区,不限,不限,城管执法局执法大队,1411535,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,10,10
1535,,应用经济学类,综合管理,不限,硕士,硕士研究生及以上,150,1,金山区,不限,中共党员,党校,1411536,教育培训科副主任科员及以下,制订干部教育培训计划，应用信息技术开展教学管理工作。,,有教育培训相关工作经历者优先。,False,0,False,0,1
1536,给排水科学与工程,环境科学,城市建设管理,不限,学士,本科及以上,151,1,松江区,不限,中共党员,规土局执法大队,1411537,科员2,负责规划土地项目的综合验收及违法案件查处工作。,1、本科阶段给水排水工程专业毕业也可；2、具有《上海市行政执法证》；3、具有较强的理论文字功底，在国家级报刊发表过论文。,,False,0,False,0,1
1537,"法学类,环境科学与工程类","法学类,化学工程与技术类,环境科学与工程类",综合管理,不限,学士,本科及以上,152,1,松江区,不限,不限,环境监察支队,1411538,环境监察科员,开展环境监察和环境执法工作、环境信访和应急事件处理,1、全日制；2、具有机动车驾驶证；3、具备计算机操作能力。,具有环境保护工作经验者优先,False,0,False,0,1
1538,,法学类,政法,不限,硕士,硕士研究生,153,1,松江区,不限,中共党员,法律援助中心,1411539,科员,法律援助工作,1、全日制2、一年及以上基层工作经历,,False,0,False,0,1
1539,"中国语言文学类,档案学","中国语言文学类,档案学",综合管理,不限,学士,本科及以上,154,1,松江区,不限,不限,农业执法大队,1411540,办公室科员,文秘、档案管理,全日制,具有两年以上相关专业基层工作经历人员优先,False,0,False,0,1
1540,水产类,水产类,综合管理,不限,学士,本科及以上,155,1,松江区,不限,不限,农业执法大队,1411541,三中队科员,渔业捕捞、水产品质量监督执法,全日制,具有两年以上相关专业基层工作经历人员优先,False,0,False,0,1
1541,"动物医学类,生物科学类","畜牧学类,兽医学类",综合管理,不限,学士,本科及以上,156,2,松江区,不限,不限,农业执法大队,1411542,二中队科员,动物防疫、检疫、动物卫生、兽药饲料监督执法,全日制,具有两年以上相关专业基层工作经历人员优先,False,0,False,0,2
1542,"农学,园艺,植物保护 ","作物学类,园艺学类,植物保护类",综合管理,不限,学士,本科及以上,157,2,松江区,不限,不限,农业执法大队,1411543,一中队科员,农产品质量、农资监管、植物检疫,全日制,具有两年以上相关专业基层工作经历人员优先,False,0,False,0,2
1543,,"历史学类,中共党史",综合管理,不限,硕士,硕士研究生及以上,158,1,松江区,不限,不限,党史研究室、方志办,1411544,方志科科员,从事党史、地方志编研工作,,,False,0,False,0,1
1544,,"中国语言文学类,新闻传播学类,行政管理",综合管理,不限,硕士,硕士研究生及以上,159,1,松江区,不限,中共党员,党校,1411545,办公室科员,从事文字材料撰写、信息报送、校园文化建设等工作,1、全日制；2、有较强的文字表达和处理能力，以及较强的公文、新闻写作能力。,,False,0,False,0,1
1545,不限,不限,政法,不限,不限,本科及以上,160,20,松江区,不限,不限,城管执法局执法大队,1411546,城管执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,20,20
1546,不限,不限,政法,不限,不限,本科及以上,161,2,松江区,不限,不限,城管执法局执法大队,1411547,城管执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。,True,2,False,0,2
1547,不限,不限,政法,不限,不限,本科及以上,162,40,青浦区,不限,不限,城管执法局执法大队,1411548,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,40,40
1548,不限,不限,政法,不限,不限,本科及以上,163,10,青浦区,不限,不限,城管执法局执法大队,1411549,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。,True,10,False,0,10
1549,不限,不限,综合管理,不限,不限,本科及以上,164,1,青浦区,不限,不限,档案馆,1411550,科员,档案的日常管理和查档接待工作,较高的政治思想素质；较强的工作责任心；较强的人际关系协调处理能力,,False,0,False,0,1
1550,管理学,,综合管理,不限,学士,本科,165,1,青浦区,不限,中共党员,农业执法大队,1411551,办公室科员,办公室管理,全日制,24小时值班,False,0,False,0,1
1551,不限,不限,政法,不限,不限,本科及以上,166,2,青浦区,不限,不限,交通执法大队,1411552,行政执法岗位科员,负责开展交通法规宣传、执法巡查、违法行为查处、违法案件举报受理，法律文书制作等工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,2,2
1552,法学,,政法,不限,学士,本科,167,1,青浦区,不限,不限,劳动人事争议仲裁院,1411553,仲裁员,从事劳动人事争议仲裁工作,全日制,,False,0,False,0,1
1553,环境科学与工程类,环境科学与工程类,城市建设管理,不限,不限,本科及以上,168,1,奉贤区,不限,不限,环境监察支队,1411554,科员,环境问题调处、排污申报登记、排污收费、环保行政处罚。,,,False,0,False,0,1
1554,公共事业管理,公共管理类,综合管理,不限,学士,本科及以上,169,1,奉贤区,不限,中共党员,党校,1411555,行政事务科科员,协助做好学校后勤管理保障服务工作。,能适应出差和外出带班。,,False,0,False,0,1
1555,法学类,,政法,不限,学士,本科,170,1,奉贤区,不限,不限,劳动人事争议仲裁院,1411556,仲裁院科员,从事劳动人事争议案件办理等工作。,具有仲裁员资格或通过国家司法考试获得法律职业资格证书者优先。,,False,0,False,0,1
1556,"经济学类,劳动与社会保障",,综合管理,不限,学士,本科,171,1,奉贤区,不限,不限,劳动人事争议仲裁院,1411557,仲裁院科员,从事劳动人事争议仲裁院行政综合工作。,有较好的组织协调、计算机操作和文字处理能力。,,False,0,False,0,1
1557,不限,,政法,不限,学士,本科,172,18,奉贤区,不限,不限,城管执法局执法大队,1411558,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,18,18
1558,不限,,政法,不限,学士,本科,173,2,奉贤区,不限,不限,城管执法局执法大队,1411559,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。,True,2,False,0,2
1559,"法学类,公共管理类",,综合管理,不限,不限,本科,174,1,崇明县,不限,中共党员,档案馆,1411560,监督指导科科员,负责档案工作业务指导。,具有上海市档案人员岗位业务知识培训合格证书者优先。,,False,0,False,0,1
1560,计算机类,,信息管理,不限,不限,本科,175,1,崇明县,不限,不限,档案馆,1411561,管理接待科科员,负责档案信息化、数字化工作及信息系统维护。,,,False,0,False,0,1
1561,"历史学类,图书情报与档案管理类","历史学类,图书馆、情报与档案管理类",综合管理,不限,不限,本科及以上,176,1,崇明县,不限,不限,档案馆,1411562,编史修志科科员,负责史志编写和地情资料的编研等工作。,钻研崇明历史，关注崇明发展，潜心史料编写。,,False,0,False,0,1
1562,"中国语言文学类,新闻传播学类","中国语言文学类,新闻传播学类",综合管理,不限,不限,本科及以上,177,1,崇明县,不限,不限,档案馆,1411563,信息编研科科员,负责大事记、年鉴和档案杂志等编纂工作。,具有较强的文字写作、沟通协调能力。,,False,0,False,0,1
1563,,法学类,政法,不限,硕士,硕士研究生,178,1,崇明县,不限,中共党员,文化执法大队,1411564,法制科科员,从事文化市场综合执法业务指导、法制宣传、案件审核等工作。,有较强的组织、协调和语言表达能力。,,False,0,False,0,1
1564,法学,,政法,不限,学士,本科,179,1,崇明县,不限,不限,文化执法大队,1411565,执法科科员,从事娱乐、印刷业、网络文化、新闻出版等文化市场的行政执法工作。,有较好的身体素质，能适应经常性的夜间及双休日巡查办案。,,False,0,False,0,1
1565,不限,,政法,不限,学士,本科,180,2,崇明县,不限,不限,交通执法大队,1411566,行政执法岗位科员,负责开展交通法规宣传、执法巡查、违法行为查处、违法案件举报受理，法律文书制作等工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,2,2
1566,环境科学与工程类,"环境科学与工程类,化学工程与技术类",综合管理,不限,学士,本科及以上,181,2,崇明县,不限,不限,环境监察支队,1411567,监察室科员,负责污染源排放、环保设施运行等监察、调查工作。,,,False,0,False,0,2
1567,"金融学,会计学,财务管理 ",,财务管理,不限,学士,本科,182,2,崇明县,不限,不限,财政所,1411568,科员,从事财务会计、财政性资金监督检查。,具有会计从业资格证书，英语六级合格或成绩425分及以上。,,False,0,False,0,2
1568,不限,不限,政法,不限,不限,本科及以上,183,7,崇明县,不限,不限,城管执法局执法大队,1411569,执法队员（科员）,从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。,False,0,True,7,7
1569,不限,,综合管理,不限,学士,本科,184,1,崇明县,不限,不限,规土局执法大队,1411570,办公室科员,负责文书办理、日常事务处理协调等。,具有较强的文字写作、组织协调能力优先。,,False,0,False,0,1
1570,计算机科学与技术,,信息管理,不限,学士,本科,185,1,崇明县,不限,不限,规土局执法大队,1411571,信息管理科员,负责计算机信息办公自动化平台建设维护等。,,,False,0,False,0,1
1571,"建筑学,城乡规划,风景园林 ",建筑学类,城市建设管理,不限,学士,本科及以上,186,3,崇明县,不限,不限,规土局执法大队,1411572,执法科员4,从事土地资源规划、使用等执法检查工作。,熟悉建筑设计或城乡规划管理等，具有工程师职称者优先。,,False,0,False,0,3
1572,,艺术学类,综合管理,不限,硕士,硕士研究生及以上,187,1,市委党校,不限,中共党员,第一分校学员工作处,1411573,教学管理(主任科员及以下),负责实施教育培训计划和学员学习生活,文化创意产业专业。,具有较高的公文写作水平者优先，上班地点在青浦区朱家角镇，需经常住校带班,False,0,False,0,1
1573,会计学,不限,财务管理,不限,学士,本科及以上,188,1,市委党校,不限,中共党员,第二分校行政处,1411574,财会人员（主任科员及以下）,从事会计、出纳、审核等工作,具有会计从业资格证书和会计电算化证书，具有会计上岗证。,,False,0,False,0,1
1574,,"中国语言文学类,不限,不限",综合管理,不限,硕士,硕士研究生及以上,189,1,市社会主义学院,不限,不限,办公室,1411575,办公室副主任科员及以下,起草文件、工作报告、工作总结，撰写公文、志稿、简讯等。,具有较强的文字功底和公文写作能力、良好的人际沟通能力及团队合作精神。,,False,0,False,0,1
1575,,不限,综合管理,不限,硕士,硕士研究生及以上,190,1,市社会主义学院,不限,中共党员,人事处,1411576,人事处副主任科员及以下,负责各类组织、人事报表的统计工作和劳动工资、社保业务、老干部服务等工作。,具有较强的政治意识、责任意识，组织纪律观念强。,,False,0,False,0,1
1576,,不限,综合管理,不限,硕士,硕士研究生及以上,191,2,市社会主义学院,不限,不限,教务处,1411577,教务处副主任科员及以下,主要从事教学管理，承担班主任等教务工作。协助处长做好其他有关工作。,具有较强的政治意识、责任意识和服务意识，具有良好的沟通、组织协调能力和文字写作能力。,,False,0,False,0,2
1577,,不限,综合管理,不限,硕士,硕士研究生及以上,192,2,市社会主义学院,不限,不限,研究室,1411578,研究室副主任科员及以下,主要从事学报编辑、组织学术活动和统战理论研究工作。,具有扎实的语言文字能力和较强的写作能力、理论研究能力、人际沟通和合作共事能力。,,False,0,False,0,2
1578,不限,,综合管理,五年以上,不限,本科,1,1,浦东新区,优秀居委会干部,中共党员,万祥镇,1420001,社区管理职位科员,从事镇域范围内的社区管理工作，居民委员会的基层政权建设，依法对居民委员会的自治工作进行指导和帮助。,具有较强的组织协调能力、独立工作能力和文字、语言表达能力。,,False,0,False,0,1
1579,不限,,农村建设管理,五年以上,不限,本科,2,1,浦东新区,优秀村干部,中共党员,宣桥镇,1420002,党群工作职位科员,做好镇宣传、统战、侨务、精神文明建设等工作。,,,False,0,False,0,1
1580,不限,不限,农村建设管理,二年,学士,本科及以上,3,5,浦东新区,大学生村官,不限,城管执法局执法支队,1420003,城管执法队员,从事城市管理一线执法工作。,法律意识较强、身体素质好，能适应户外执法工作。需到辖区边远地区执法监督，经常值班、加班，较适合男性。,,False,0,True,5,5
1581,不限,不限,农村建设管理,二年,不限,本科及以上,4,12,浦东新区,三支一扶大学生,不限,城管执法局执法支队,1420004,城管执法队员,从事城市管理一线执法工作。,法律意识较强、身体素质好，能适应户外执法工作。需到辖区边远地区执法监督，经常值班、加班，较适合男性。,,False,0,True,12,12
1582,不限,不限,综合管理,二年,不限,本科及以上,5,3,浦东新区,优秀居委会干部,不限,城管执法局执法支队,1420005,城管执法队员,从事城市管理一线执法工作。,法律意识较强、身体素质好，能适应户外执法工作。需到辖区边远地区执法监督，经常值班、加班，较适合男性。,,False,0,True,3,3
1583,法学类,法学类,农村建设管理,二年,学士,本科及以上,6,1,浦东新区,三支一扶大学生,不限,劳动保障监察大队,1420006,劳动保障监察员,宣传劳动保障法律法规，检查用人单位遵守劳动保障法律法规情况，依法纠正企业用工违法行为。,"研究生报考本职位,本科和研究生阶段专业只要符合其中一项要求即可。",,False,0,False,0,1
1584,不限,不限,农村建设管理,二年,不限,本科及以上,7,3,浦东新区,三支一扶大学生,不限,农业执法大队,1420007,执法队员,渔政、动物卫生监督和种植业执法和管理,,,False,0,False,0,3
1585,不限,不限,农村建设管理,二年,学士,本科及以上,8,1,宝山区,大学生村官,中共党员,罗店镇,1420008,社区办科员,协助处理社区管理事务等工作。,具有乡镇基层工作经历。,,False,0,False,0,1
1586,法学类,法学类,农村建设管理,二年,学士,本科及以上,9,1,宝山区,三支一扶大学生,不限,人民法院,1420009,审判工作人员,协助法官从事案件的审理、调解和调研工作。,已通过国家A类司法考试。本科及研究生阶段均为全日制。具有较强的口头和文字表达能力。,同等条件下研究生优先。,False,0,False,0,1
1587,不限,不限,农村建设管理,二年,学士,本科及以上,10,1,宝山区,大学生村官,中共党员,团区委,1420010,办公室科员,负责办公室文件起草、宣传报道、信息报送等文字综合工作，协助做好会务组织、政策调研、信访办理等其他日常行政管理工作。,具有较强的文字表达和组织协调能力。具有共青团工作经验者优先。,,False,0,False,0,1
1588,不限,不限,农村建设管理,二年,不限,本科及以上,11,1,宝山区,三支一扶大学生,不限,城管执法局执法大队,1420011,城管执法队员（科员）,从事城市管理行政执法工作。,具有较强的语言表达和协调能力，具有较强的应对突发事件和处理复杂问题能力，身体素质好，能适应户外现场执法。限男性。,有城市管理工作经历者优先。,False,0,True,1,1
1589,不限,不限,农村建设管理,二年,学士,本科及以上,12,1,闵行区,三支一扶大学生,不限,农业执法大队,1420012,动物卫生监督执法科员（定向）,兽药、饲料以及畜禽养殖、屠宰场与动物卫生监督执法工作;相关法律法规宣的宣传;本区动物产品经营、加工、储藏企业监管;本区卖场动物产品质量安全监管;本区宠物诊所开办初审，宠物诊所和执业兽医的监管。,,动物医学类专业优先，参公,False,0,False,0,1
1590,不限,不限,农村建设管理,二年,不限,本科及以上,13,1,闵行区,三支一扶大学生,不限,城管执法局执法大队,1420013,行政执法人员,从事一线城市管理监督检查和执法工作,一线执法岗位，较适合男性,参公,False,0,True,1,1
1591,不限,不限,农村建设管理,二年,学士,本科及以上,14,1,嘉定区,三支一扶大学生,不限,农业执法大队,1420014,科员,负责农产品质量安全监管软件维护等工作。,具有较强的文字表达和综合分析能力。,,False,0,False,0,1
1592,法学类,法学类,农村建设管理,二年,学士,本科及以上,15,1,嘉定区,大学生村官,不限,规土局执法大队,1420015,规划和土地管理岗位科员,负责规划和土地管理及行政执法工作，负责行政复议、行政诉讼等相关工作。,具有较强的计算机操作水平；具有较强的法律专业知识和实际应用能力，有较好的组织协调能力和较强的文字写作能力；已取得汽车驾驶执照。,具有二年以上相关工作经历优先。,False,0,False,0,1
1593,不限,,农村建设管理,二年,不限,本科,16,1,嘉定区,大学生村官,不限,城管执法局执法大队,1420016,街镇中队执法队员,负责城市管理及执法工作。,,需夜间加值班，较适合男性。具有城市管理工作经验者优先。,False,0,True,1,1
1594,不限,不限,农村建设管理,二年,学士,本科及以上,17,3,金山区,大学生村官,不限,廊下镇,1420017,办公室副主任科员及以下,负责公文制作、信息收集、调查研究工作；负责审核文件、综合文稿等撰写；办公室事务协调等工作。,,,False,0,False,0,3
1595,不限,不限,综合管理,三年,不限,大专及以上,18,1,金山区,优秀居委会干部,不限,山阳镇,1420018,办公室副主任科员及以下,负责公文制作、信息收集、调查研究工作；负责审核文件、综合文稿等撰写；办公室事务协调等工作。,,,False,0,False,0,1
1596,不限,不限,农村建设管理,三年,不限,大专及以上,19,3,金山区,优秀村干部,不限,山阳镇,1420019,办公室副主任科员及以下,负责公文制作、信息收集、调查研究工作；负责审核文件、综合文稿等撰写；办公室事务协调等工作。,,,False,0,False,0,3
1597,不限,不限,农村建设管理,二年,学士,本科及以上,20,3,金山区,三支一扶大学生,不限,城管执法局执法大队,1420020,张堰中队城管执法人员,从事城市管理一线执法工作。,,,False,0,False,0,3
1598,不限,不限,农村建设管理,四年,不限,大专及以上,21,1,松江区,优秀村干部,中共党员,新浜镇,1420021,现代农业办公室科员,从事农业发展规划、农副业生产、水利建设等相关工作,,,False,0,False,0,1
1599,经济学,,农村建设管理,二年,学士,本科,22,1,松江区,三支一扶大学生,中共党员或共青团员,小昆山镇,1420022,经发办科员,各类经济组织的指导、协调、服务及新建，重大项目的跟踪服务工作,有服务企业经验者优先,,False,0,False,0,1
1600,不限,不限,综合管理,三年,不限,大专及以上,23,1,松江区,优秀居委会干部,中共党员,新桥镇,1420023,社会事业办公室科员,公共事业管理。,,,False,0,False,0,1
1601,不限,不限,农村建设管理,五年以上,不限,大专及以上,24,1,松江区,优秀村干部,中共党员,车墩镇,1420024,综治办科员,从事社会治安综合治理和社会稳定工作，负责信访、司法、人民调解、群防群治、外来流动人口管理工作,熟悉本地区相关情况人员优先录用。,,False,0,False,0,1
1602,"社会学类,设计学类",,农村建设管理,二年,不限,本科,25,1,松江区,大学生村官,中共党员,叶榭镇,1420025,社会事业和社区管理办公室科员,从事社会事业和社区管理相关事务工作,工作责任心强，有较强的文字写作能力。,,False,0,False,0,1
1603,工商管理类,,农村建设管理,五年以上,不限,本科,26,1,松江区,优秀村干部,中共党员,叶榭镇,1420026,党群工作办公室科员,从事人事管理、人才工作、党员干部教育培训管理，协助开展镇内群团公共事务的统筹协调,1、公共管理专业毕业也可；2、工作责任心强，有较强的组织协调能力。,,False,0,False,0,1
1604,不限,不限,农村建设管理,五年以上,不限,大专及以上,27,1,松江区,优秀村干部,中共党员,石湖荡镇,1420027,现代农业办公室科员,协助做好全镇种养业发展规划、生产指导和协调服务工作。,具有良好的政治素质和组织协调能力；具有农村工作经历；具有良好的团队合作精神；身体健康。,,False,0,False,0,1
1605,不限,不限,综合管理,三年,不限,大专及以上,28,1,松江区,优秀居委会干部,中共党员,泗泾镇,1420028,经济发展办公室科员,主要承担经济发展规划与指导服务、企业工业经济统计等方面的职责。,,,False,0,False,0,1
1606,公共管理类,,农村建设管理,二年,学士,本科,29,1,松江区,三支一扶大学生,中共党员,泖港镇,1420029,社管办科员,协助做好全镇拥军优属、救灾救济、社会福利及残疾人等工作。,具有较好的政治素质和一定的组织协调能力；具有良好的团队合作精神；身体健康。,,False,0,False,0,1
1607,不限,不限,农村建设管理,二年,学士,本科及以上,30,1,松江区,大学生村官,中共党员,泖港镇,1420030,农办科员,协助做好种养业、水利发展规划及农副业生产、水利建设的指导和协调。,具有较好的政治素质和一定的组织协调能力；具有良好的团队合作精神；身体健康。,,False,0,False,0,1
1608,管理学,,农村建设管理,三年,不限,本科,31,1,松江区,优秀村干部,中共党员,泖港镇,1420031,农办科员,协助做好种养业、水利发展规划及农副业生产、水利建设的指导和协调。,具有较好的政治素质和一定的组织协调能力；具有良好的团队合作精神；身体健康。,,False,0,False,0,1
1609,不限,不限,农村建设管理,二年,不限,本科及以上,32,7,青浦区,三支一扶大学生,不限,华新镇,1420032,党群办科员,从事镇、街道农村基层工作,,,False,0,False,0,7
1610,不限,不限,农村建设管理,二年,不限,本科及以上,33,2,青浦区,大学生村官,不限,白鹤镇,1420033,党群办科员,从事镇、街道农村基层工作,,,False,0,False,0,2
1611,不限,不限,农村建设管理,二年,不限,大专及以上,34,1,青浦区,优秀村干部,不限,白鹤镇,1420034,党群办科员,从事镇、街道农村基层工作,,,False,0,False,0,1
1612,不限,不限,综合管理,二年,不限,大专及以上,35,1,青浦区,优秀居委会干部,不限,白鹤镇,1420035,党群办科员,从事镇、街道农村基层工作,,,False,0,False,0,1
1613,不限,不限,农村建设管理,二年,不限,本科及以上,36,1,奉贤区,大学生村官,不限,青村镇,1420036,党群办科员,从事基层党建工作，协调各级组织开展各类工作等。,,,False,0,False,0,1
1614,不限,不限,农村建设管理,二年,学士,本科及以上,37,1,奉贤区,三支一扶大学生,不限,海湾旅游区管委会,1420037,社会事业保障管理科科员,协助做好社区教育、文化、科普、体育等工作的制定和实施，做好活动和日常工作资料的积累和归档。,,,False,0,False,0,1
1615,"法学类,社会学类,中国语言文学类 ",,农村建设管理,二年,学士,本科,38,1,奉贤区,大学生村官,中共党员,奉城镇,1420038,社会事业和保障管理科科员,从事社会救助、生活保障等协调服务工作。,,,False,0,False,0,1
1616,不限,,农村建设管理,三年,不限,本科,39,1,奉贤区,优秀村干部,中共党员,四团镇,1420039,社会事业和保障管理科科员,从事社会保障管理工作。,,,False,0,False,0,1
1617,不限,不限,农村建设管理,二年,学士,本科及以上,40,1,奉贤区,大学生村官,中共党员,庄行镇,1420040,党群工作办公室科员,熟悉党员的教育、管理、发展工作，负责本镇范围内基层党建和群团及社会组织建设。,,,False,0,False,0,1
1618,不限,不限,农村建设管理,二年,学士,本科及以上,41,1,奉贤区,三支一扶大学生,不限,庄行镇,1420041,财经管理科科员,负责各类单位的审计及财务会计制度的监督管理等。,具有会计上岗证。,有相关财务工作经历者优先。,False,0,False,0,1
1619,不限,不限,农村建设管理,二年,学士,本科及以上,42,1,奉贤区,三支一扶大学生,不限,金汇镇,1420042,社会事业和保障管理科科员,负责制定并落实科普、教育、文化、卫生、体育、人口与计划生育、残联、民政、劳动就业、社会保障等事业发展规划等工作。,具有较强的事业心和责任心，具备一定的文字写作能力和组织协调能力。,,False,0,False,0,1
1620,不限,不限,农村建设管理,二年,不限,本科及以上,43,1,崇明县,三支一扶大学生,中共党员,新村乡,1420043,党政办科员,负责文件起草、信息编撰；会务安排、事务协调等工作。,,,False,0,False,0,1
1621,不限,不限,农村建设管理,二年,不限,本科及以上,44,1,崇明县,大学生村官,不限,绿华镇,1420044,社会事务办科员,负责社会救助审核和各项民政优扶政策落实等工作。,,,False,0,False,0,1
1622,不限,不限,农村建设管理,二年,不限,本科及以上,45,1,崇明县,三支一扶大学生,不限,绿华镇,1420045,社会事务办科员,负责计划生育、老年人和残疾人管理等工作。,,,False,0,False,0,1
