,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1355,工学,,综合管理,不限,不限,本科,416,3,杨浦区,不限,不限,市场监督管理局,1611356,市场监管所科员,综合执法，对产品质量的监督管理，对特种设备的日常安全监察和管理。,熟悉质量监督法律法规。熟悉特种设备的专业知识。具有较强的文字表达能力和计算机操作能力。,"机械类,工程力学类专业优先。",False,0,False,0,3
1356,"医学,食品科学与工程类,化工与制药类",,综合管理,不限,不限,本科,417,4,杨浦区,不限,不限,市场监督管理局,1611357,市场监管所科员,综合执法，对食品生产环节、餐饮服务以及流通领域食品安全的监督管理。,具有较强的食品检验检测能力、文字表达能力和计算机操作能力。,药学类、公共卫生与预防医学类专业优先。,False,0,False,0,4
1357,法学类,,政法,不限,学士,本科,418,3,杨浦区,不限,不限,市场监督管理局,1611358,市场监管所科员,实施对市场各类主体的服务、监管。查处市场交易中的垄断、不正当竞争、商业欺诈等经济违法案件。,掌握常用法律、法规，具有较强的文字表达能力和计算机操作能力。,,False,0,False,0,3
1358,"中国语言文学类,新闻传播学类,管理学",,综合管理,不限,学士,本科,419,3,杨浦区,不限,不限,市场监督管理局,1611359,市场监管所科员,实施对市场各类主体的服务、监管、查处。从事各类稿件起草、文书档案、统计、信访等工作。,具有较强的语言文字、组织计划、综合协调能力和计算机操作能力。,,False,0,False,0,3
1359,不限,,综合管理,不限,学士,本科,420,1,杨浦区,不限,不限,市场监督管理局,1611360,市场监管所科员,实施对市场各类主体的服务、监管。查处市场交易中的垄断、不正当竞争、商业欺诈等经济违法案件。,具有较强的文字表达能力和计算机操作能力。,,False,0,False,0,1
1360,"金融学类,会计学,审计学",,经济管理,不限,学士,本科,421,1,杨浦区,不限,不限,五角场镇,1611361,经济发展办公室科员,协助做好经济管理及会计、审计等工作。,具有较强的语言文字表达能力。,乡镇公务员职位。持有会计从业资格证书者优先。,False,0,False,0,1
1361,不限,,城市建设管理,不限,学士,本科,422,1,杨浦区,不限,不限,五角场镇,1611362,市政管理和环境保护办公室科员,协助做好市容环境、市场规范管理、防汛防台等各项社区服务工作。,具有与本职位要求相符的相关专业知识背景及工作能力。,乡镇公务员职位。,False,0,False,0,1
1362,不限,,经济管理,不限,学士,本科,423,1,杨浦区,不限,不限,五角场镇,1611363,经济发展办公室科员,协助做好镇经济管理相关工作。,具有较强的组织计划和综合协调能力。,乡镇公务员职位。,False,0,False,0,1
1363,不限,,综合管理,不限,学士,本科,424,1,杨浦区,不限,不限,五角场镇,1611364,党群工作办公室科员,协助做好党的基层组织建设相关工作。,具有较强的语言文字表达能力。,乡镇公务员职位。中共党员优先；新闻传播学类专业优先。,False,0,False,0,1
1364,公共管理类,公共管理类,城市建设管理,不限,学士,本科及以上,425,1,杨浦区,不限,不限,新江湾城街道,1611365,社区管理办科员,从事社区市政管理等工作。,掌握有关专业知识和政策，能够协调社区建设过程中各类矛盾，有较强的责任心和实干精神。,,False,0,False,0,1
1365,不限,不限,综合管理,不限,学士,本科及以上,426,1,杨浦区,不限,不限,延吉新村街道,1611366,社区服务办科员,从事辖区内生活困难人员的认定和社会救济的发放等工作。,具有较强的组织协调能力和文字、语言表达能力。肯吃苦，愿奉献。,,False,0,False,0,1
1366,不限,不限,城市建设管理,不限,学士,本科及以上,427,1,杨浦区,不限,中共党员,殷行街道,1611367,社区管理办科员,从事社区市政市容管理相关工作。,具有较强的语言文字表达能力，能熟练操作计算机；该岗位需夜间独立值班。,有基层市政市容管理工作经验优先。,False,0,False,0,1
1367,"经济学,会计学","经济学,会计学",财务管理,不限,学士,本科及以上,428,1,黄浦区,不限,不限,财政局,1611368,行政事业财务管理科科员,从事行政事业单位的财政资金预算管理、财务管理等工作。,,,False,0,False,0,1
1368,"法学类,公共管理类,城市管理",,综合管理,不限,学士,本科,429,1,黄浦区,不限,不限,城管执法局,1611369,勤务指挥科,从事城市管理勤务工作，分析城市管理现状及做好勤务协调统计工作。,城市管理一线工作，要承担夜间道路巡查任务，较适合男性。,,False,0,True,1,1
1369,不限,不限,综合管理,不限,学士,本科及以上,430,2,黄浦区,不限,不限,打浦桥街道,1611370,社区管理办公室科员,配合做好网格化管理、防台防汛、爱国卫生、健康教育等城区管理工作,身体素质好，吃苦耐劳、碰到突发事件需加班加点。,,False,0,False,0,2
1370,不限,不限,综合管理,不限,学士,本科及以上,431,2,黄浦区,不限,不限,打浦桥街道,1611371,社区平安办公室科员,配合做好辖区社会治安综合治理和平安建设等工作。,应变能力强，抗压、遇突发治安事件需及时到岗协助处理。,,False,0,False,0,2
1371,"行政管理,公共管理类,新闻学",,综合管理,不限,不限,本科,432,1,黄浦区,不限,中共党员或共青团员,档案局,1611372,办公室科员,负责文件起草，收集和撰写有关信息工作。,,,False,0,False,0,1
1372,,"区域经济学,产业经济学",经济管理,不限,硕士,硕士研究生,433,1,黄浦区,不限,不限,发改委,1611373,综合经济科科员,从事分析宏观经济形势和产业发展，研究经济社会发展相关问题，编制年度计划和中长期规划等工作,有较强的文字表达能力者优先。,,False,0,False,0,1
1373,不限,不限,综合管理,不限,学士,本科及以上,434,2,黄浦区,不限,不限,淮海中路街道,1611374,社区管理办科员,做好市容环境卫生、社区道路环境的综合整治和执法管理工作；负责防汛防台、抗震减灾等各项城区管理工作。,具有较强的组织协调能力、语言文字表达能力，富有团队合作精神。,因岗位需要，需能经常承担夜间值班，24小时待命与临时外出执勤等工作。,False,0,False,0,2
1374,法学,法学,政法,不限,学士,本科及以上,435,2,黄浦区,不限,不限,淮海中路街道,1611375,社区平安办科员,从事社会治安防范、社区稳定、消防安全、民间纠纷调解等管理、协调工作。,具有较强的组织协调能力、语言文字表达能力，富有团队合作精神。,因岗位需要，需能经常承担夜间值班、24小时待命与临时外出执勤等工作。,False,0,False,0,2
1375,环境科学与工程类,环境科学与工程类,综合管理,不限,学士,本科及以上,436,1,黄浦区,不限,不限,环保局,1611376,建管科科员,负责区内建设项目环境影响评价的审批和实施情况监督管理,,,False,0,False,0,1
1376,"建筑类,土木类,管理科学与工程类",,城市建设管理,不限,学士,本科,437,1,黄浦区,不限,中共党员或共青团员,建交委,1611377,建筑业管理办公室科员,从事整顿规范建筑市场，参与相关行政审批事项办理、工程项目现场监管、竣工验收等工作，完成相关文件及调研汇报材料起草。,有较强的口头表达和文字写作能力，工作需经常深入工地、项目现场开展户外执法检查，节假日有时要加班。,,False,0,False,0,1
1377,不限,不限,综合管理,不限,学士,本科及以上,438,1,黄浦区,不限,不限,旅游局,1611378,促进科科员,协助开展区域旅游形象、旅游产品、旅游线路等宣传和促销工作。,,,False,0,False,0,1
1378,"行政管理,公共管理类,法学类",,综合管理,不限,学士,本科,439,1,黄浦区,不限,不限,绿化市容局,1611379,环卫管理科科员,主要负责黄浦区域内环境卫生作业、服务、设施等项目的检查监督管理；环境卫生数据统计；单位和社区之间沟通协调。,,此岗位为基层岗位，需深入环卫一线，根据工作要求突击加班加点。,False,0,False,0,1
1379,"公共管理类,法学类,人力资源管理",,综合管理,不限,学士,本科,440,1,黄浦区,不限,不限,民政局,1611380,优抚安置科科员,配合做好本区军队离退休干部、义务兵复员、转业士官接受安置以及其他优抚对象有关工作,,有较强的工作责任心和创新意识，能吃苦耐劳、善于沟通，有一定的组织协调和文字处理能力。,False,0,False,0,1
1380,"法学,管理学,社会学类",,综合管理,不限,学士,本科,441,2,黄浦区,不限,不限,南京东路街道,1611381,社区平安办公室科员,排查突出社会治安问题，开展群防群治工作，创建平安社会、平安小区和平安单位等工作。做好居民群众信访事项处理和历史遗留信访矛盾化解稳控等工作。,,本岗位为基层一线岗位，工作强度较大，有夜间加班和值班等工作要求。中共党员优先。,False,0,False,0,2
1381,"管理学,法学","法学,管理学",综合管理,不限,学士,本科及以上,442,1,黄浦区,不限,不限,人力资源社会保障局,1611382,行政办公室科员,从事机关各类文件的起草、收发、会务及其它行政管理工作,,,False,0,False,0,1
1382,"社会学类,公共管理类","社会学,管理学",综合管理,不限,学士,本科及以上,443,1,黄浦区,不限,不限,瑞金二路街道,1611383,社区服务办公室科员,协助科长做好社区老龄工作，维护老年人的合法权益；做好优抚工作，积极开展双拥活动；负责街道残联工作，维护残疾人合法权益；加大社区救助管理，切实做到应保尽保。,因面对特殊群体，工作复杂，需要值夜班，故需要有吃苦耐劳精神并具有一定文字写作能力和组织协调能力。,,False,0,False,0,1
1383,"计算机类,电子信息类","计算机科学与技术类,信息与通信工程类",综合管理,不限,学士,本科及以上,444,1,黄浦区,不限,不限,瑞金二路街道,1611384,社区管理办公室科员,协助科长做好所辖居民区的环境卫生管理工作；指导、督促辖区单位、居民区开展爱国卫生运动，改善居民生活环境；协助科长配合区职能部门做好街道辖区内城市建设监督管理工作；协助科长做好居民区基础设施的综合整治上报工作；负责街道网格化管理信息网络建设与管理工作。,因面对特殊群体，工作复杂，需要值夜班，故需要有吃苦耐劳精神并具有一定文字写作能力和组织协调能力。,,False,0,False,0,1
1384,,"文学,法学",综合管理,不限,硕士,硕士研究生及以上,445,1,黄浦区,不限,中共党员,瑞金二路街道,1611385,党政办公室科员,协助科长起草街道工作计划、报告、决定、总结等文件材料；协助安排各类办公会议，做好会议记录；协助做好群众来信来访的接待工作；协助做好文件制发的统一管理；协助做好机要事务处理和保密工作。,具有较强的文字写作能力、组织协调能力。,,False,0,False,0,1
1385,"审计学,财政学类,工程管理",,经济管理,不限,学士,本科,446,1,黄浦区,不限,不限,审计局,1611386,业务科科员,从事区财政金融、固定资产投资、资源环保等方面项目的审计监督工作,,,False,0,False,0,1
1386,经济学,,经济管理,不限,学士,本科,447,3,黄浦区,不限,不限,市场监督管理局,1611387,监督所科员,运用经济专业知识，实施对市场各类主体的监管。,具有较高的经济专业知识和文字表达能力。,,False,0,False,0,3
1387,"食品科学与工程类,医学,生物科学类",,综合管理,不限,学士,本科,448,7,黄浦区,不限,不限,市场监督管理局,1611388,监督所科员,运用食品卫生和药品医疗器械化妆品监督管理知识，开展食品安全检测，实施对市场主体的监管。,具有较好的食品安全检测或药品、医疗器械化妆品专业知识。,,False,0,False,0,7
1388,"电子信息类,计算机类",,信息管理,不限,学士,本科,449,3,黄浦区,不限,不限,市场监督管理局,1611389,监督所科员,运用计算机专业或信息化专业知识，开展网络安全监督管理。,具有较高的计算机专业知识和操作能力。,,False,0,False,0,3
1389,法学,,政法,不限,学士,本科,450,10,黄浦区,不限,不限,市场监督管理局,1611390,监督所科员,运用法律专业知识，实施对市场各类主体的监管。,具有较高的法律专业知识和文字表达能力。,,False,0,False,0,10
1390,"计算机类,公共管理类",,综合管理,不限,不限,本科,451,1,黄浦区,不限,不限,司法局,1611391,办公室科员,管理司法行政系统信息技术工作,,熟悉财务专业知识者优先,False,0,False,0,1
1391,法学,,政法,不限,不限,本科,452,6,黄浦区,不限,不限,司法局,1611392,街道司法所科员,负责对辖区内矫正人员（服刑人员）的监管矫正、刑释解教人员的安置帮教、社区人民调解、纠纷化解、维稳、法制宣传等工作。,该职位属于基层一线岗位，面对面直接接触所辖区域的居民，需经常出差、值班。,,False,0,False,0,6
1392,公共管理类,,综合管理,不限,学士,本科,453,1,黄浦区,不限,不限,统战部,1611393,办公室科员,负责办公室日常事务性工作。,,,False,0,False,0,1
1393,"理学,工学",,综合管理,不限,学士,本科,454,2,黄浦区,不限,不限,五里桥街道,1611394,社区管理办科员,根据街道工作职能，开展城市建设和管理、市容绿化、环保、民防、爱国卫生、防台防汛等工作。,双休日、夜间和节假日需值班,,False,0,False,0,2
1394,"新闻学,汉语言文学,法学","新闻学,汉语言文字学,法学",综合管理,不限,学士,本科及以上,455,1,黄浦区,不限,中共党员,宣传部,1611395,网信科科员,从事社会舆情和网络舆情的搜集、研判、分析工作。,具有较强的政治敏锐性和新闻敏感性，了解互联网的传播特性，具备良好的沟通、团队协作能力。,,False,0,False,0,1
1395,不限,不限,综合管理,不限,学士,本科及以上,456,2,黄浦区,不限,不限,豫园街道,1611396,平安办公室科员,从事社区综合治理等工作。,,需经常加班或夜间值班。,False,0,False,0,2
1396,不限,不限,综合管理,不限,学士,本科及以上,457,2,黄浦区,不限,不限,豫园街道,1611397,管理办公室科员,从事城区综合管理与整治等工作,,需经常加班或夜间值班。,False,0,False,0,2
1397,公共管理类,不限,综合管理,不限,学士,本科及以上,458,1,宝山区,不限,中共党员,大场镇,1611398,社区办科员,协助做好社区建设与发展规划，负责辖区内物业管理工作及与社区管理相关的其他工作。,,乡镇公务员职位。,False,0,False,0,1
1398,法学,不限,综合管理,不限,学士,本科及以上,459,1,宝山区,不限,不限,大场镇,1611399,办公室科员,协助做好文件的起草、信息化工作，负责各类文件和通知收发等相关工作。,,乡镇公务员职位。,False,0,False,0,1
1399,"土木类,水利类,测绘类",,城市建设管理,不限,学士,本科,460,1,宝山区,不限,中共党员,发改委,1611400,社会发展科科员,负责全区政府投资、固定资产项目审批。,全日制本科学历；本科专业还可为地质类、交通运输类。,,False,0,False,0,1
1400,,环境科学与工程类,综合管理,不限,硕士,硕士研究生及以上,461,1,宝山区,不限,不限,环保局,1611401,综合科科员,负责协调推进各类环保规划、计划以及区域环境综合整治和街镇环保考核等工作。,,,False,0,False,0,1
1401,法学类,,综合管理,不限,学士,本科,462,1,宝山区,不限,不限,民防办,1611402,指挥信息科科员,负责民防指挥相关方案、计划的编制；组织社区民防建设和民防宣传教育工作等。,具有较强的文字表达和组织协调能力。,,False,0,False,0,1
1402,农学,农学,综合管理,不限,不限,本科及以上,463,1,宝山区,不限,不限,农委,1611403,种植业科科员,负责种植业生产、农产品认证、农林管理；实施种植业重点科研项目、科技成果推广、农业标准化、农业产业化工作；组织开展种植业先进技术的示范推广工作。,,,False,0,False,0,1
1403,"中国语言文学类,新闻传播学类,公共管理类",,综合管理,不限,学士,本科,464,1,宝山区,不限,不限,区府办,1611404,调研科科员,主要负责文稿起草、信息报送等文字综合工作，协助做好政策调研等其他工作。,具有较强的分析研究、综合调研、文字表达及计算机应用能力。本科专业还可为计算机类。,,False,0,False,0,1
1404,法学,法学类,政法,不限,学士,本科及以上,465,1,宝山区,不限,不限,司法局,1611405,司法所科员,负责依法治理、法制宣传、人民调解、社区矫正、安置帮教等工作。,具有国家司法考试A类证书者优先。,,False,0,False,0,1
1405,不限,不限,综合管理,不限,学士,本科及以上,466,1,闵行区,不限,不限,经委,1611406,综合科科员,专题报告撰写、课题研究,有服务基层企业工作经验，文字综合能力强,,False,0,False,0,1
1406,"法学类,工商管理类","法学类,工商管理类",综合管理,不限,学士,本科及以上,467,1,闵行区,不限,不限,经委,1611407,商业科科员,商业经济运行监测、商业规划编制,有服务基层企业工作经验，熟悉区域经济工作,,False,0,False,0,1
1407,"会计学,财务管理,财政学",,财务管理,不限,不限,本科,468,1,闵行区,不限,不限,浦锦街道,1611408,社区保障办科员,财政管理相关工作,有会计从业资格证书,,False,0,False,0,1
1408,法学类,,政法,不限,学士,本科,469,4,闵行区,不限,中共党员,市场监督管理局,1611409,基层所、队科员,实施对市场各类主体的服务、监管。查处市场交易中的垄断、不正当竞争、商业欺诈等经济违法案件。,掌握常用法律、法规，具有较强的文字表达能力和计算机操作能力。,1.执法一线岗位，工作强度较大，要求身体条件好，能适应经常性加班、值夜班、突击性执法检查和出差办案等工作。2.大学英语四级合格或成绩425分及以上，具有相应的学历学位证书。,False,0,False,0,4
1409,"公共卫生与预防医学类,药学",,综合管理,不限,学士,本科,470,4,闵行区,不限,中共党员,市场监督管理局,1611410,基层所、队科员,从事产品质量、食品安全、药品安全医疗器械监督管理工作。,产品质量工程、食品质量与安全、食品检测专业也可。有较强的组织协调、文字表达能力和较好的计算机操作能力。,1.执法一线岗位，工作强度较大，要求身体条件好，能适应经常性加班、值夜班、突击性执法检查和出差办案等工作。2.大学英语四级合格或成绩425分及以上，具有相应的学历学位证书。3.非应届毕业生须具有相关工作经历。,False,0,False,0,4
1410,金属材料工程,,综合管理,不限,学士,本科,471,2,闵行区,不限,中共党员,市场监督管理局,1611411,基层所、队科员,质量监督管理,机电控制、化工设备与机械、焊接技术与工程专业也可。有较强的组织协调、文字表达能力和较好的计算机操作能力。,1.执法一线岗位，工作强度较大，要求身体条件好，能适应经常性加班、值夜班、突击性执法检查和出差办案等工作。2.大学英语四级合格或成绩425分及以上，具有相应的学历学位证书。3.非应届毕业生须具有相关工作经历。,False,0,False,0,2
1411,"电子信息类,计算机科学与技术",,信息管理,不限,学士,本科,472,2,闵行区,不限,不限,市场监督管理局,1611412,基层所、队科员,运用计算机和信息化知识，监督管理市场主体；负责计算机处理等工作。,具有扎实的计算机、信息管理、网络管理专业知识，有较强的计算机应用与维护能力。,1.执法一线岗位，工作强度较大，要求身体条件好，能适应经常性加班、值夜班、突击性执法检查和出差办案等工作。2.大学英语四级合格或成绩425分及以上，具有相应的学历学位证书。3.非应届毕业生须具有相关工作经历。,False,0,False,0,2
1412,法学类,,政法,不限,学士,本科,473,1,闵行区,不限,不限,司法局,1611413,司法所科员,负责基层司法行政工作,,,False,0,False,0,1
1413,"法学类,行政管理","法学类,行政管理",政法,不限,学士,本科及以上,474,1,闵行区,不限,不限,信访办,1611414,督查科科员,负责信访复查、信访积案化解，信访材料撰写等,,,False,0,False,0,1
1414,"新闻传播学类,计算机类","新闻传播学类,计算机科学与技术类",综合管理,不限,学士,本科及以上,475,1,闵行区,不限,不限,信访办,1611415,综合科科员,负责信访信息化平台运行及管理，公文撰写，行政管理等,,中共党员优先,False,0,False,0,1
1415,"生物医学工程类,生物工程类,医学","生物医学工程类,医学",综合管理,不限,学士,本科及以上,476,2,嘉定区,不限,不限,市场监督管理局,1611416,医疗器械监管科员,从事医疗器械监管工作。,熟悉相关法律法规，有较强的组织协调、文字表达能力和较好的计算机操作能力。,具有相关医疗器械生产、研究工作经验者优先。,False,0,False,0,2
1416,"行政管理,汉语言文学,计算机科学与技术","行政管理,汉语言文字学,计算机科学与技术类",综合管理,不限,学士,本科及以上,477,1,金山区,不限,不限,残联,1611417,办公室科员,从事办公室文字材料等综合性工作。,有两年以上基层工作经历或有从事文秘、文字工作经历的优先。,,False,0,False,0,1
1417,"会计学,法学,工商管理","法学类,工商管理类",综合管理,不限,学士,本科及以上,478,1,金山区,不限,不限,国资委,1611418,改革发展科科员,负责研究和制定国有、集体资产改革发展规划，并组织实施。,具有较高的计算机操作水平。,,False,0,False,0,1
1418,土木类,土木工程类,城市建设管理,不限,学士,本科及以上,479,1,金山区,不限,不限,建管委,1611419,建筑业管理科科员,负责本区建筑建材业监管及行政许可等相关工作。,,,False,0,False,0,1
1419,"经济学,会计学,工商管理","应用经济学类,会计学",经济管理,不限,学士,本科及以上,480,1,金山区,不限,不限,廊下镇,1611420,经济发展办公室科员,负责镇级经济运行分析，相关经济政策宣传及推进落实。,,乡镇公务员职位。,False,0,False,0,1
1420,计算机科学与技术,,信息管理,不限,学士,本科,481,1,金山区,不限,不限,吕巷镇,1611421,社会事业发展和社区管理办公室科员,负责民生需求、资源配置的信息化管理和协调。,,乡镇公务员职位。,False,0,False,0,1
1421,,政治经济学,经济管理,不限,硕士,硕士研究生,482,1,金山区,不限,不限,吕巷镇,1611422,经济发展办公室科员,负责经济运行情况的调查、统计、分析和研究工作。,,乡镇公务员职位。,False,0,False,0,1
1422,社会学类,社会学类,综合管理,不限,学士,本科及以上,483,1,金山区,不限,中共党员,民政局,1611423,办公室科员,负责处理办公室日常行政事务工作。,具有助理社会工作师证者优先。,,False,0,False,0,1
1423,"中国语言文学类,法学类,经济学类",,综合管理,不限,学士,本科,484,1,金山区,不限,中共党员,人力资源社会保障局,1611424,党委办科员,负责劳动工资、人事档案管理及综合文字材料工作。,政治素质好，责任心强；具有较强的文字综合和组织执行能力，计算机操作与维护能力。,,False,0,False,0,1
1424,法学类,,政法,不限,学士,本科,485,2,金山区,不限,不限,市场监督管理局,1611425,市场监督管理所（队）科员,从事市场监督管理和行政执法工作。,掌握常用法律、法规，具有较强的语言文字、计算机操作、组织计划与综合协调能力。,,False,0,False,0,2
1425,"中国语言文学类,新闻传播学类",,综合管理,不限,学士,本科,486,2,金山区,不限,不限,市场监督管理局,1611426,市场监督管理所（队）科员,从事市场监督管理和行政执法工作。,掌握常用法律、法规，具有较强的语言文字、计算机操作、组织计划与综合协调能力。,,False,0,False,0,2
1426,不限,,综合管理,不限,学士,本科,487,5,金山区,不限,不限,市场监督管理局,1611427,市场监督管理所（队）科员,从事市场监督管理和行政执法工作。,掌握常用法律、法规，具有较强的语言文字、计算机操作、组织计划与综合协调能力。,专业要求化学类，生物医学工程类，食品科学与工程类，临床医学类，公共卫生与预防医学类，中医学类，中西医结合类，药学类。,False,0,False,0,5
1427,不限,,综合管理,不限,学士,本科,488,3,金山区,不限,不限,市场监督管理局,1611428,市场监督管理所（队）科员,从事市场监督管理和行政执法工作。,掌握常用法律、法规，具有较强的语言文字、计算机操作、组织计划与综合协调能力。,"专业要求机械类,能源动力类，电气类，电子信息类，自动化类。",False,0,False,0,3
1428,不限,,综合管理,不限,学士,本科,489,2,金山区,不限,不限,市场监督管理局,1611429,市场监督管理所（队）科员,从事市场监督管理和行政执法工作。,掌握常用法律、法规，具有较强的语言文字、计算机操作、组织计划与综合协调能力。,,False,0,False,0,2
1429,"农业工程,给排水科学与工程",农业工程类,综合管理,不限,学士,本科及以上,490,1,金山区,不限,不限,水务局,1611430,水资源管理科副主任科员及以下,主要从事供排水、水利专业规划、行业管理，指导、监督供排水、水利、农业灌溉等工程建设。,具有从事相关工作经验，熟悉工程建设流程及本地语言者优先。,,False,0,False,0,1
1430,,法学类,政法,不限,硕士,硕士研究生,491,1,金山区,不限,中共党员,政法委,1611431,维稳室科员,从事维稳室日常事务、文字、会务、联系协调等工作。,能适应经常性值班、值守、加班的工作状态；熟悉本地语言者优先。,,False,0,False,0,1
1431,,不限,综合管理,不限,硕士,硕士研究生,492,1,金山区,不限,中共党员,政法委,1611432,综治室科员,从事综治室日常事务、文字、会务、联系协调等工作。,能适应经常性值班、值守、加班的工作状态；熟悉本地语言者优先。,,False,0,False,0,1
1432,"计算机类,中国语言文学类,法学类",,综合管理,不限,学士,本科,493,1,松江区,不限,不限,车墩镇,1611433,党政办科员,从事办公室文秘、信息系统管理工作。,全日制；精通办公软件及计算机系统；熟悉数字媒体技术。,乡镇公务员职位。,False,0,False,0,1
1433,"新闻传播学类,哲学类,政治学类",,综合管理,不限,学士,本科,494,1,松江区,不限,中共党员,车墩镇,1611434,党群办科员,从事党务、组织等协助工作，负责文字处理等日常工作。,全日制；具备一定文字写作能力。,乡镇公务员职位。,False,0,False,0,1
1434,"土木工程,建筑学,工程管理",,城市建设管理,不限,不限,本科,495,1,松江区,不限,不限,发改委（物价局）,1611435,投资管理科科员,固定资产投资审批与管理、重大项目稽察等。,,,False,0,False,0,1
1435,法学类,法学类,政法,不限,学士,本科及以上,496,1,松江区,不限,不限,房管局,1611436,执法监督科科员,负责房管的法律法规的宣传解释、违法行为的查处等相关工作。,,,False,0,False,0,1
1436,"会计学,财务管理,审计学","财政学,会计学",财务管理,不限,学士,本科及以上,497,1,松江区,不限,不限,广富林街道,1611437,社区综合保障办公室科员,从事会计、审计、统计等工作。,熟悉财务相关政策，有较强的实践操作能力，财经类院校毕业或具有中级职称的优先。,,False,0,False,0,1
1437,"建筑类,土木类",不限,城市建设管理,不限,学士,本科及以上,498,1,松江区,不限,不限,九里亭街道,1611438,社区发展办公室科员,从事城市建设发展、经济服务等相关工作。,全日制；有相关工作经历者优先。,,False,0,False,0,1
1438,不限,不限,综合管理,不限,学士,本科及以上,499,1,松江区,不限,中共党员,民政局,1611439,组织人事科科员,协助开展本系统基础党建工作，负责人员工资福利的核定及人事档案的日常管理和维护。,1、具备一般电脑使用知识，能熟练使用文字、表格等办公处理软件；2、具备良好的公文写作和组织协调能力；3、具备一定的保密意识。4、具有党务工作经验者优先。,,False,0,False,0,1
1439,,"会计学,计算机应用技术",财务管理,不限,硕士,硕士研究生,500,1,松江区,不限,不限,审计局,1611440,财政金融审计科科员,从事财政金融审计、计算机审计及其他审计业务工作。,1、审计专业硕士、会计专业硕士也可；2、取得全国大学英语六级合格证书或考试成绩425分及以上；3、硕士研究生的本科专业须为审计学、会计学、财务管理、工程管理、机械类、计算机类、法学类。,有基层工作经验的优先,False,0,False,0,1
1440,,"建筑技术科学,市政工程,环境工程",财务管理,不限,硕士,硕士研究生,501,1,松江区,不限,不限,审计局,1611441,基本建设审计科科员,从事政府投资审计业务及其他审计业务工作。,1、审计专业硕士、会计专业硕士也可；2、需取得全国大学英语六级合格证书或考试成绩425分及以上；3、硕士研究生的本科专业为审计学、会计学、财务管理、工程管理、机械类、土木类、环境科学与工程类、法学类。,有基层工作经验的优先,False,0,False,0,1
1441,"新闻传播学类,哲学类,公共管理类",,综合管理,不限,学士,本科,502,2,松江区,不限,不限,市场监督管理局,1611442,所（队）科员3,从事党务宣传、办公室综合管理、人事管理等。,具有较强的组织协调、分析解决问题的能力，和较强的口头、文字表达能力。,,False,0,False,0,2
1442,不限,不限,综合管理,不限,学士,本科及以上,503,1,松江区,不限,中共党员,永丰街道,1611443,社区党建办科员,开展宣传、精神文明、未成年人思想道德建设等工作。,具有良好的组织协调、口头表达和文字处理能力。,,False,0,False,0,1
1443,公共管理类,公共管理类,综合管理,不限,学士,本科及以上,504,1,松江区,不限,中共党员,中山街道,1611444,党政办科员,负责上级和街道党工委、办事处公文的收发、登记、传阅、流转、催办、清缴、归档等工作。,全日制本科及以上学历。,,False,0,False,0,1
1444,"环境科学与工程类,安全科学与工程类",环境科学与工程类,综合管理,不限,学士,本科及以上,505,1,松江区,不限,不限,中山街道,1611445,社区管理办公室科员,负责食品药品安全监督管理、宣传工作；配合市场监管所对辖区内特种设备的安全监管等工作。,全日制本科及以上学历。,,False,0,False,0,1
1445,公共管理类,公共管理类,综合管理,不限,学士,本科及以上,506,1,松江区,不限,不限,中山街道,1611446,社区服务办公室科员,负责红十字会、残联、老龄、科委工作；做好优抚、双拥和计划生育等工作。,全日制本科及以上学历。,,False,0,False,0,1
1446,公共管理类,公共管理类,综合管理,不限,学士,本科及以上,507,1,松江区,不限,不限,中山街道,1611447,社区自治办公室科员,负责居委会日常事务的管理服务；负责推进居民自治、居务公开、居委会升级达标等工作。,全日制本科及以上学历。,,False,0,False,0,1
1447,经济学,,经济管理,不限,学士,本科,508,1,青浦区,不限,不限,白鹤镇,1611448,经发办科员,从事一二三产业发展、国有和集体资产管理考核等与经济发展相关的工作。,,乡镇公务员职位。,False,0,False,0,1
1448,文学,,综合管理,不限,学士,本科,509,1,青浦区,不限,不限,白鹤镇,1611449,党群办科员,从事文书类，机关业务工作。,,乡镇公务员职位。,False,0,False,0,1
1449,法学,,政法,不限,学士,本科,510,1,青浦区,不限,不限,白鹤镇,1611450,社区办科员,从事社区建设、社区管理和民政优抚等工作。,,乡镇公务员职位。,False,0,False,0,1
1450,"土木类,环境科学与工程类",,城市建设管理,不限,学士,本科,511,1,青浦区,不限,不限,白鹤镇,1611451,规保办科员,从事村镇规划建设、集镇管理、环境保护、市容市貌等相关工作。,,乡镇公务员职位。,False,0,False,0,1
1451,"法学类,新闻学,秘书学",不限,综合管理,不限,学士,本科及以上,512,1,青浦区,不限,不限,华新镇,1611452,办公室科员,从事文书起草及办公室日常工作。,,乡镇公务员职位。,False,0,False,0,1
1452,经济学,应用经济学类,经济管理,不限,学士,本科及以上,513,1,青浦区,不限,不限,练塘镇,1611453,经济发展办科员,从事开展全镇经济运行情况的调查、统计、分析和研究工作；强化对工业、贸易、招商引资和第三产业发展的指导、协调、服务工作。,,乡镇公务员职位。,False,0,False,0,1
