,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1215,统计学类 ,,综合管理,不限,学士,本科,17,1,市文广影视局,不限,不限,上海市社会文化管理处,1511216,办公室科员,协助承担办公室文广影视舆情采编分析、数据统计等工作。,熟悉统计工作，具有较强的组织协调能力、文字写作能力和语言表达能力。具有会计上岗证者优先。,上海市社会文化管理处为参公事业单位。本职位时有加班。 ,False,0,False,0,1
1216,公共管理类 ,,综合管理,不限,学士,本科,18,1,市文广影视局,不限,不限,上海市社会文化管理处,1511217,广播影视科科员,协助承担本市影视行业单位的材料申报、受理等工作。,熟悉相关法律法规，具有较强的组织协调能力、文字写作能力和语言表达能力。,上海市社会文化管理处为参公事业单位。本职位时有加班。 ,False,0,False,0,1
1217,"医学,法学,公共事业管理  ","医学,法学类,社会医学与卫生事业管理 ",综合管理,不限,学士,本科及以上,19,20,市卫生计生委,不限,不限,上海市卫生局卫生监督所,1511218,卫生监督员（科员）,卫生监督一线综合执法,一、本科专业要求说明：1.医学专业仅指公共卫生与预防医学类和临床医学类。公共卫生与预防医学类仅指预防医学和卫生监督专业。临床医学类仅指临床医学专业，不包括麻醉学、医学影像学、眼视光医学、精神医学、放射医学等专业。2.管理学专业仅指公共事业管理中的卫生事业管理专业。二、研究生专业要求说明：1.医学专业仅指公共卫生与预防医学和临床医学。公共卫生与预防医学专业不包括军事预防医学专业。2.法学专业仅指法学类中的法学理论、宪法学与行政法学、诉讼法学等专业。,熟悉卫生相关法律、法规，了解卫生行政处罚要求和处罚程序，具有较高的计算机操作水平 ,False,0,False,0,20
1218,"法学,工学,管理学  ",,政法,不限,学士,本科,20,3,市质量技监局,不限,不限,闵行区局执法大队,1511219,科员,特种设备监管、行政执法、案件审理,熟悉质量技术监督法律法规，有较强的组织协调、文字表达能力和较好的计算机操作能力。,,False,0,False,0,3
1219,不限 ,不限 ,政法,不限,学士,本科及以上,21,30,市交通委,不限,不限,交通执法总队,1511220,行政执法岗位科员,负责开展交通法规宣传、执法巡查、违法行为查处、违法案件举报受理，法律文书制作等工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。持有驾驶证者优先；法学类、中文类、行政管理类专业者优先。 ,False,0,True,30,30
1220,不限 ,不限 ,政法,不限,学士,本科及以上,22,3,市交通委,不限,不限,交通执法总队,1511221,行政执法岗位科员,负责开展交通法规宣传、执法巡查、违法行为查处、违法案件举报受理，法律文书制作等工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。最低服务年限为5年。持有驾驶证者优先；法学类、中文类、行政管理类专业者优先。 ,True,3,False,0,3
1221,历史学类 ,中国近现代史 ,综合管理,不限,学士,本科及以上,23,1,市机管局,不限,不限,上海市孙中山宋庆龄文物管理委员会,1511222,学术研究综合管理科员,协助部门领导组织、协调、指导全委开展孙中山宋庆龄学术研究和对外学术交流工作，承担上海宋庆龄研究会秘书处等工作。,大学英语六级以上，具有较好的计算机操作水平。,,False,0,False,0,1
1222,"法学类,电子信息类,土木类  ","法学类,电子科学与技术类,土木工程类 ",综合管理,不限,学士,本科及以上,24,4,市机管局,不限,不限,上海市政府采购中心,1511223,采购业务科采购管理科员,主要负责政府采购货物、服务、工程项目的实施采购管理。,1.具有较强的责任感；2.具有较高的学习能力、自我管理能力和抗压能力；3.具有较好的文字表达能力。,有相关工作经历的优先。 ,False,0,False,0,4
1223,软件工程 ,计算机软件与理论 ,信息管理,不限,学士,本科及以上,25,1,市机管局,不限,不限,上海市政府采购中心,1511224,信息管理科应用管理科员,从事政府采购信息系统应用软件的开发、维护和运行管理。,1.有编程经历，熟练掌握Oracle数据库、Weblogic中间件、J2EE及相关技术；2.有电子商务网站开发经验；3.有团队合作精神，善于沟通；4.具有较强的责任感；5.具有较高的学习能力、自我管理能力和抗压能力；6.具有较好的文字表达能力。,,False,0,False,0,1
1224,"政治学类,中国语言文学类,经济学类  ","政治学类,理论经济学类 ",综合管理,不限,学士,本科及以上,26,1,市机管局,不限,中共党员,上海市政府采购中心,1511225,办公室综合行政事务管理科员,主要负责办公室综合文字工作，分管安全保卫和综合行政事务。,1.具有较好的文字表达能力；2.具有较强的责任感；3.具有较高的学习能力、自我管理能力和抗压能力。,有相关文字工作经历的优先 ,False,0,False,0,1
1225,,"经济学,社会学类,管理学 ",经济管理,不限,硕士,硕士研究生及以上,27,3,市政府发展研究中心,不限,不限,研究处室,1511226,经济研究,从事改革、开放经济、综合经济和社会文化等决策咨询研究工作,理论基础扎实，文字表达能力强，具有一定的决策咨询研究经验，熟悉相关课题组织调研方法。,,False,0,False,0,3
1226,,"政治学类,工商管理类,公共管理类 ",综合管理,不限,硕士,硕士研究生及以上,28,1,市政府发展研究中心,不限,不限,管理处室,1511227,行政管理,从事组织人事、办公室、党务等综合管理工作,具有较强的政治意识、责任意识和服务意识，具有良好的沟通、组织协调能力和文字写作能力。,,False,0,False,0,1
1227,,"国际关系,英语语言文学,经济学 ",经济管理,不限,硕士,硕士研究生及以上,29,1,市政府发展研究中心,不限,不限,管理处室（国合办）,1511228,国际合作交流,从事国际课题合作交流与研究,"英语语言能力强,具有扎实的口译、笔译能力；有一定的决策咨询研究经验,熟悉国际课题合作与交流。",,False,0,False,0,1
1228,环境科学与工程类 ,,城市建设管理,不限,学士,本科,30,3,浦东新区,不限,不限,环境监察支队,1511229,环境监察员（科员）,污染源排放、治理设施运行、环评及环保“三同时”执行情况监督检查；违反环保法律法规的企事业单位开展行政处罚的调查、取证及行政处罚决定的执行工作；污染事故的调查、处理工作；排污申报和排污费征收工作；环境信访和污染事件调处等工作。,需能适合基层一线执法工作,,False,0,False,0,3
1229,不限 ,不限 ,政法,不限,学士,本科及以上,31,40,浦东新区,不限,不限,城管执法局执法支队,1511230,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。 ,False,0,True,40,40
1230,不限 ,不限 ,政法,不限,不限,本科及以上,32,20,浦东新区,不限,不限,城管执法局执法支队,1511231,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。 ,False,0,True,20,20
1231,不限 ,不限 ,政法,不限,学士,本科及以上,33,6,浦东新区,不限,不限,城管执法局执法支队,1511232,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。最低服务年限为5年。 ,True,6,False,0,6
1232,,中国语言文学类 ,综合管理,不限,硕士,硕士研究生及以上,34,1,浦东新区,不限,不限,档案馆,1511233,党政办科员,从事党政办公室各类公文起草、专业文书处理等文秘工作。,有较强的政策研究、文字综合、语言表达、逻辑思维和组织协调能力，能独立完成一定质量的文字材料。具有相关工作经历者优先。,,False,0,False,0,1
1233,"土木类,档案学 ",,综合管理,不限,学士,本科,35,1,浦东新区,不限,不限,档案馆,1511234,业务督导办公室科员,负责全区各单位文书档案、城建档案的指导验收工作。,"具有较强的语言表达和协调沟通能力，身体健康，能适应外出指导工作,具备较强的文字写作能力",,False,0,False,0,1
1234,计算机类 ,,信息管理,不限,学士,本科,36,1,浦东新区,不限,不限,档案馆,1511235,信息技术部科员,网站管理、计算机系统管理、硬件维护工作。,具有扎实的计算机、信息管理、网络管理专业知识，有较强的计算机应用与维护能力,,False,0,False,0,1
1235,"经济学类,财政学类,会计学  ",,经济管理,不限,学士,本科,37,5,浦东新区,不限,不限,财政所,1511236,业务科科员,协助实施市及新区各类财政扶持政策，统计、分析财政政策执行情况。,具有较强的文字写作和组织协调能力,,False,0,False,0,5
1236,法学类 ,不限 ,政法,不限,学士,本科及以上,38,1,浦东新区,不限,不限,文化执法大队,1511237,执法中队科员,主要从事文化市场辖区监管，依法承办行政处罚案件，完成领导交办的其他任务,需夜间执法,研究生报考本岗位，本科阶段需符合专业要求 ,False,0,False,0,1
1237,"土地资源管理,城乡规划 ",,城市建设管理,不限,学士,本科,39,2,浦东新区,不限,不限,规土局执法大队,1511238,执法岗位科员,违法用地整治的推进工作，案件的审理、移送、处罚工作，开展规划和土地执法的前瞻性研究等相关工作；建设项目规划土地实施全过程监督检查、规划土地综合验收等相关工作。,熟悉相关政策和业务知识；具有较强的文字综合、组织协调和政策把握能力。,,False,0,False,0,2
1238,法学类 ,,政法,不限,学士,本科,40,2,浦东新区,不限,不限,劳动保障监察大队,1511239,劳动保障监察员（科员）,宣传劳动保障法律法规，检查用人单位遵守劳动保障法律法规情况，依法纠正企业用工违法行为。,,,False,0,False,0,2
1239,新闻传播学类 ,,综合管理,不限,不限,本科,41,1,浦东新区,不限,不限,农委执法大队,1511240,综合办公室科员,负责全区农业执法宣传工作，信息采编、上报工作,,,False,0,False,0,1
1240,"法学,知识产权 ",,政法,不限,不限,本科,42,1,浦东新区,不限,不限,农委执法大队,1511241,种植业执法科员,负责全区农业生产的知识产权保护、转基因食品的安全监管工作,,,False,0,False,0,1
1241,法学类 ,,政法,不限,不限,本科,43,1,浦东新区,不限,不限,农委执法大队,1511242,执法办公室科员,负责全区农业执法监管工作,,,False,0,False,0,1
1242,水产类 ,,综合管理,不限,不限,本科,44,1,浦东新区,不限,不限,农委执法大队,1511243,渔政执法职位科员,负责全区渔政管理及水产品安全监管,本职位需长期在渔政执法船艇上工作，适合男性。,,False,0,True,1,1
1243,"行政管理,人文教育 ",,综合管理,不限,学士,本科,45,1,徐汇区,不限,不限,老干部活动室,1511244,活动室科员,负责落实本区企业划转老干部各项政治待遇和生活待遇；负责做好本区企业划转老干部来信、来访接待工作。,较强的组织协调能力和较强的组织文字、语言表达能力，计算机操作熟练。,本岗位仅招收全日制应届本科毕业生。 ,False,0,False,0,1
1244,,不限 ,综合管理,不限,硕士,硕士研究生及以上,46,1,徐汇区,不限,不限,党校,1511245,办公室科员,协助科室领导做好相关行政管理工作,具有较强的组织协调能力和文字、语言表达能力,有行政管理工作经历优先；中共党员优先 ,False,0,False,0,1
1245,"经济学,会计学,财务管理  ",,财务管理,不限,学士,本科,47,3,徐汇区,不限,不限,财政所,1511246,财政管理岗位科员,从事区属行政事业单位部门预算管理、财务会计管理、资产管理以及财政非税收入和国库收付管理,具有全日制本科学历，有较强的组织管理能力、文字综合和沟通协调能力，计算机操作熟练；具有一定的财务管理水平。,,False,0,False,0,3
1246,"核工程类,环境科学与工程类 ",,城市建设管理,不限,学士,本科,48,3,徐汇区,不限,中共党员或共青团员,环境监察支队,1511247,科员,环保执法管理,全日制学历，专业理论功底扎实。有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,,False,0,False,0,3
1247,,"中国语言文学类,历史学类,新闻传播学类 ",综合管理,不限,硕士,硕士研究生及以上,49,1,徐汇区,不限,中共党员,档案馆,1511248,方志科科员,从事年鉴、方志编纂工作,具有较强的组织协调能力和文字、语言表达能力。计算机操作熟练。,,False,0,False,0,1
1248,法学 ,,政法,不限,学士,本科,50,1,徐汇区,不限,不限,文化执法大队,1511249,执法科科员,区内文化市场的执法检查工作,熟悉有关政策、法规，具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,,False,0,False,0,1
1249,不限 ,,综合管理,不限,学士,本科,51,2,徐汇区,不限,不限,劳动保障监察大队,1511250,科员1(劳动保障监察员）,从事劳动保障行政执法工作从事劳动保障行政执法工作,具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,有计算机或法律方面相关资格证书者优先。应届生优先。 ,False,0,False,0,2
1250,不限 ,,综合管理,不限,不限,本科,52,2,徐汇区,不限,不限,劳动人事争议仲裁院,1511251,仲裁工作人员（科员）,协助从事劳动人事争议仲裁相关工作。,具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,计算机相关专业或法律专业者优先 ,False,0,False,0,2
1251,法学类 ,,政法,不限,学士,本科,53,2,徐汇区,不限,不限,法律援助中心,1511252,业务科科员,负责接待咨询来电、来访、来信者，依法受理法律援助申请，负责指派并协助开展法律援助系列工作,具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。通过司法资格考试。,中共党员优先，市选调生、优大生优先 ,False,0,False,0,2
1252,"网络工程,信息安全 ",,信息管理,不限,学士,本科,54,1,徐汇区,不限,不限,法律援助中心,1511253,业务科科员,负责网络维护等信息化管理，协助开展接待咨询、受理案件等法律援助工作。,具有较强的信息技术、计算机操作能力，有一定的组织协调能力和文字、语言表达能力。,中共党员优先、优大生优先 ,False,0,False,0,1
1253,不限 ,不限 ,政法,不限,不限,本科及以上,55,18,徐汇区,不限,不限,城管执法局执法大队,1511254,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。中共党员优先。 ,False,0,True,18,18
1254,不限 ,不限 ,政法,不限,不限,本科及以上,56,2,徐汇区,不限,不限,城管执法局执法大队,1511255,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。最低服务年限为5年。中共党员优先。 ,True,2,False,0,2
1255,图书情报与档案管理类 ,图书馆、情报与档案管理类 ,综合管理,不限,学士,本科及以上,57,1,长宁区,不限,不限,方志办,1511256,综合管理科员岗位,从事方志年鉴档案管理、征集、编纂、校对、史志宣传等工作。,具有较强的组织协调和文字表达能力。,考生本科和研究生阶段所学专业，有一阶段符合岗位要求即可。 ,False,0,False,0,1
1256,"土木类,城乡规划 ","土木工程类,城市规划与设计 ",城市建设管理,不限,学士,本科及以上,58,1,长宁区,不限,不限,规土局执法大队,1511257,队员（科员）,从事行政执法、建设工程批后监管工作。,具有较强的组织协调和文字表达能力。需要经常从事户外巡查、现场执法工作。,考生本科和研究生阶段所学专业，有一阶段符合岗位要求即可。  ,False,0,False,0,1
1257,不限 ,不限 ,政法,不限,不限,本科及以上,59,4,长宁区,不限,不限,城管执法局执法大队,1511258,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。 ,False,0,True,4,4
1258,"机械类,自动化类,电气类  ","机械工程类,电气工程类,工程力学 ",综合管理,不限,不限,本科及以上,60,2,普陀区,不限,不限,市场监督管理局,1511259,市场监管所执法职位科员,综合执法，对产品质量的监督管理，对特种设备的日常安全监察和管理。,工程力学类相关专业也可。本科或研究生任一阶段专业符合要求即可。熟悉质量监督法律法规。熟悉特种设备的专业知识。具有较强的文字表达能力和计算机操作能力。,,False,0,False,0,2
1259,法学 ,法学 ,政法,不限,学士,本科及以上,61,1,普陀区,不限,不限,法律援助中心,1511260,接待受理职位科员,接待、受理法律援助案件，为符合法定条件的经济困难公民提供法律援助服务。,本科或研究生任一阶段专业符合要求即可。熟悉相关法律法规，有较强的语言文字表达能力。,通过国家司法考试的优先。 ,False,0,False,0,1
1260,"财政学类,管理科学与工程类,工商管理类  ","财政学,管理科学与工程,工商管理类 ",综合管理,不限,学士,本科及以上,62,1,普陀区,不限,不限,财政局财政所,1511261,综合管理职位科员,从事行政事务、文件起草、调查研究等工作。,本科或研究生任一阶段专业符合要求即可。具有较强的语言文字能力和组织计划能力。,具有文秘或其他文字工作经历者优先。 ,False,0,False,0,1
1261,档案学 ,不限 ,综合管理,不限,学士,本科及以上,63,1,普陀区,不限,不限,档案馆,1511262,综合管理科科员,接收档案及馆藏档案整理、保管、利用、鉴定、销毁等工作，档案库房安全管理。,本科阶段必须符合专业要求，研究生阶段专业不限。具有良好的思想道德素质，热心社会工作，具有较强的沟通、协调能力。,,False,0,False,0,1
1262,,计算机应用技术 ,信息管理,不限,硕士,硕士研究生,64,1,普陀区,不限,不限,档案馆,1511263,技术保护科科员,档案信息化工作，计算机软件开发、应用、技术支持，计算机及其网络管理维护、互联网站建设维护等工作。,本科和研究生阶段均为计算机专业。具有良好的思想道德素质，热心社会工作，具有较强的沟通、协调能力。,,False,0,False,0,1
1263,"药学类,中药学类,化工与制药类  ","药学类,中药学,生物医学工程类 ",综合管理,不限,不限,本科及以上,65,1,普陀区,不限,不限,市场监督管理局,1511264,市场监管所执法职位科员,综合执法，对药品、化妆品、医疗器械的监督管理。,医疗技术类、化工工程与技术类等相关专业也可。本科或研究生任一阶段专业符合要求即可。具有较强的文字表达能力和计算机操作能力。,,False,0,False,0,1
1264,"公共卫生与预防医学类,食品科学与工程类 ","公共卫生与预防医学类,食品科学与工程类 ",综合管理,不限,不限,本科及以上,66,3,普陀区,不限,不限,市场监督管理局,1511265,市场监管所执法职位科员,综合执法，对食品生产环节、餐饮服务以及流通领域食品安全的监督管理。,本科或研究生任一阶段专业符合要求即可。具有较强的食品检验检测能力、文字表达能力和计算机操作能力。,,False,0,False,0,3
1265,不限 ,不限 ,政法,不限,不限,本科及以上,67,13,普陀区,不限,不限,城管执法局执法大队,1511266,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。 ,False,0,True,13,13
1266,不限 ,不限 ,政法,不限,不限,本科及以上,68,2,普陀区,不限,不限,城管执法局执法大队,1511267,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。最低服务年限为5年。 ,True,2,False,0,2
1267,不限 ,不限 ,政法,不限,不限,本科及以上,69,1,闸北区,不限,不限,城管执法局执法大队,1511268,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。最低服务年限为5年。 ,True,1,False,0,1
1268,"环境科学,环境工程,安全工程  ",,综合管理,不限,学士,本科,70,1,闸北区,不限,不限,环境监察支队,1511269,执法队员（科员）,环境监察执法。,,日常工作以执法检查为主。 ,False,0,False,0,1
1269,不限 ,不限 ,政法,不限,不限,本科及以上,71,14,闸北区,不限,不限,城管执法局执法大队,1511270,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。 ,False,0,True,14,14
1270,"财政学,工商管理,信用管理  ",,财务管理,不限,学士,本科,72,1,闸北区,不限,不限,财政所,1511271,财政监管与绩效评估岗位科员,负责财政各项监督管理，做好绩效评估等工作。,,本科商务管理、统计学专业也可报。 ,False,0,False,0,1
1271,"法学类,人力资源管理 ",法学类 ,政法,不限,不限,本科及以上,73,3,虹口区,不限,不限,劳动人事争议仲裁院,1511272,仲裁工作人员（科员）,协助从事劳动人事争议仲裁相关工作。,熟悉国家法律法规，专业功底扎实，具有较强的语言文字、组织计划与综合协调能力，有相关工作经历者优先。,具有仲裁员资格、法律研究教学工作获中级以上资格、有律师执业资格、从事过人力资源或工会管理工作者优先。 ,False,0,False,0,3
1272,"法学类,环境科学与工程类 ","法学,环境科学与工程类 ",政法,不限,不限,本科及以上,74,2,虹口区,不限,不限,环境监察支队,1511273,环境监察队员（科员）,从事区域环境监察执法工作。,具有一定的环保专业知识，善于沟通，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,环境类、法律类优先；有驾照，可以夜间及双休日值班者优先。  ,False,0,False,0,2
1273,"法学类,建筑类 ","法学类,建筑学类 ",政法,不限,不限,本科及以上,75,3,虹口区,不限,不限,规土局执法大队,1511274,规土执法队员（科员）,从事规划和土地的日常巡查、项目综合验收、统计分析、查处规划和土地违法行为等相关工作。,工作认真负责，具有较强的语言文字、组织计划和综合协调能力。,,False,0,False,0,3
1274,不限 ,不限 ,政法,不限,不限,本科及以上,76,9,虹口区,不限,不限,城管执法局执法大队,1511275,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。 ,False,0,True,9,9
1275,不限 ,不限 ,政法,不限,不限,本科及以上,77,1,虹口区,不限,不限,城管执法局执法大队,1511276,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。最低服务年限为5年。 ,True,1,False,0,1
1276,不限 ,不限 ,综合管理,不限,学士,本科及以上,78,1,虹口区,不限,中共党员,党员电化教育中心,1511277,科员,从事区域党员干部现代远程教育工作。,有一定的党务工作经验，能熟练掌握各类办公设施及软件系统应用，具有较强的语言文字、组织计划与综合协调能力。,文科类、计算机类专业优先。 ,False,0,False,0,1
1277,不限 ,不限 ,综合管理,不限,学士,本科及以上,79,1,虹口区,不限,中共党员,党校,1511278,教务科科员,从事干部教育培训及教学管理等相关工作。,了解公务员、机关干部教育培训规律，有一定的教学管理工作经验；熟悉干部教学培训的日常管理工作，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,文史哲类专业、行政管理类专业优先。  ,False,0,False,0,1
1278,不限 ,不限 ,综合管理,不限,学士,本科及以上,80,2,虹口区,不限,不限,档案馆,1511279,科员,从事地方志、综合性年鉴、地情资料的组稿、编辑和发行工作。,具有较强的语言文字、组织计划和综合协调能力。,汉语言文学、历史学、新闻学、社会学类专业优先，中共党员优先。 ,False,0,False,0,2
1279,法学类 ,法学类 ,政法,不限,不限,本科及以上,81,1,虹口区,不限,不限,劳动保障监察大队,1511280,劳动监察队员（科员）,从事区域劳动保障监察执法工作。,熟悉国家法律法规、尤其是劳动法方面，具有较强的沟通协调能力和口头表达能力，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,具有律师资格证书和相关工作经验者优先。  ,False,0,False,0,1
1280,不限 ,不限 ,财务管理,不限,学士,本科及以上,82,1,杨浦区,不限,不限,老干部活动室,1511281,科员,从事本单位财务管理、出纳等相关工作。,有会计资格上岗证。具有较强的语言文字表达能力和组织协调能力。,,False,0,False,0,1
1281,不限 ,,综合管理,不限,学士,本科,83,1,杨浦区,不限,中共党员,事业单位登记管理中心,1511282,科员,从事本区事业单位登记管理、年度报告（年检）、数据统计、档案管理、文件起草等工作；从事登记管理网站后台管理和日常维护。,有较强的语言文字表达能力和组织协调能力。,,False,0,False,0,1
1282,"环境科学与工程类,化工与制药类 ","环境科学与工程类,化学工程与技术类 ",综合管理,不限,学士,本科及以上,84,1,杨浦区,不限,不限,环境监察支队,1511283,科员,从事基层一线环境保护监督执法检查、行政处罚、信访矛盾调处、事故应急处置等。,全日制本科毕业；有较强的语言文字表达能力和组织协调能力。身体素质好，能适应户外执法工作。,,False,0,False,0,1
1283,"建筑类,土木类,测绘类  ","建筑学类,土木工程类,测绘科学与技术类 ",城市建设管理,不限,学士,本科及以上,85,2,杨浦区,不限,不限,规土局执法大队,1511284,科员,从事违法建设和违法用地查处和建设工程批后管理。,有较强的语言文字表达能力和组织协调能力。,,False,0,False,0,2
1284,,"中国语言文学类,政治学类,社会学类 ",综合管理,不限,硕士,硕士研究生,86,1,杨浦区,不限,中共党员,党校,1511285,科研室科员,从事科研管理工作，包括科研日常管理、组织协调课题调研、起草文稿等。,本科、研究生阶段均为全日制；有较强的语言文字表达能力和组织协调能力。,,False,0,False,0,1
1285,不限 ,不限 ,政法,不限,不限,本科及以上,87,10,杨浦区,不限,不限,城管执法局执法大队,1511286,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。 ,False,0,True,10,10
1286,不限 ,不限 ,政法,不限,不限,本科及以上,88,1,杨浦区,不限,不限,城管执法局执法大队,1511287,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限女性。,基层执法职位。最低服务年限为5年。 ,True,1,False,0,1
1287,"档案学,中国语言文学类,历史学  ",,综合管理,不限,学士,本科,89,1,黄浦区,不限,不限,档案馆,1511288,征集编研室科员,负责珍贵档案资料的征集，馆藏档案资料的综合开发、利用和展览。,,,False,0,False,0,1
1288,法学 ,,政法,不限,学士,本科,90,2,黄浦区,不限,不限,法律援助中心,1511289,科员,为辖区居民法律援助案件提供现场咨询接待、诉前调查和非诉讼调解；协助做好全区重大矛盾、突发事件的接待及社区维护稳定工作；负责刑事、民事法律援助案件的指派协调工作。,接待一线岗位，对象多为本辖区居民，要求能熟练听讲上海方言。,,False,0,False,0,2
1289,,法学 ,综合管理,不限,硕士,硕士研究生及以上,91,1,静安区,不限,中共党员,事业单位登记管理中心,1511290,综合管理副主任科员及以下,协助开展事业单位的登记管理工作，监督检查本区《事业单位登记管理暂行条例》及其实施细则的执行情况。,具有较强的语言文字表达能力和较高的计算机应用水平。,有相关工作经历者优先。 ,False,0,False,0,1
1290,,"工学,管理学 ",综合管理,不限,硕士,硕士研究生及以上,92,2,静安区,不限,中共党员,组织部党员电教中心,1511291,综合管理主任科员及以下,协助开展区域内各级党组织的分类指导，党员的发展、教育和管理，组织党建宣传和区域化党建工作。,具有较强的语言文字表达能力和较高的计算机应用水平。,有党建相关工作经历者优先。 ,False,0,False,0,2
1291,"中国语言文学类,图书情报与档案管理类,历史学类  ",,综合管理,不限,学士,本科,93,1,静安区,不限,不限,档案馆,1511292,综合管理科员,开展档案史料编研，进行档案接收、整理、保额、开放利用和库房管理等工作。,,,False,0,False,0,1
1292,"中国语言文学类,历史学类,法学类  ",,综合管理,不限,学士,本科,94,1,静安区,不限,不限,地方志办公室,1511293,志书编辑科员,开展地方志书、综合性年鉴、地情资料的组稿、编辑、发行等工作。,,,False,0,False,0,1
1293,"经济学,法学,管理学  ","经济学,法学,管理学 ",政法,不限,不限,本科及以上,95,2,静安区,不限,不限,劳动人事争议仲裁院,1511294,仲裁工作人员（科员）,协助从事劳动人事争议仲裁相关工作。,具有较强的组织协调和语言文字表达能力，具有较高的计算机应用水平。,,False,0,False,0,2
1294,法学 ,,政法,不限,学士,本科,96,1,静安区,不限,不限,法律援助中心,1511295,案件受理和管理科员,熟悉法律法规，依法做好法律援助案件的受理、管理及有关工作。,,,False,0,False,0,1
1295,不限 ,不限 ,政法,不限,学士,本科及以上,97,5,静安区,不限,不限,城管执法局执法大队,1511296,执法队员(科员),从事城市管理一线执法工作。,具有较强的语言表达和协调沟通能力，身体素质好，能适应户外执法工作。限男性。,基层执法职位。最低服务年限为5年。   ,False,0,True,5,5
1296,法学类 ,,政法,不限,不限,本科,98,1,宝山区,不限,不限,农委执法大队,1511297,案件审理科科员,负责农业政策法规咨询解答、案件督办；提议议案的处理工作；对执法具体行政行为进行督察，开展执法人员培训等。,,,False,0,False,0,1
1297,"水产类,航海技术 ",,综合管理,不限,不限,本科,99,1,宝山区,不限,不限,农委执法大队,1511298,渔政执法中队科员,负责对水资源的保护和管理；进行渔业执法检查，维护渔业生产秩序。,,,False,0,False,0,1
1298,不限 ,不限 ,综合管理,不限,不限,本科及以上,100,1,宝山区,不限,不限,社会主义学院,1511299,办公室科员,负责办公室日常行政管理、教务工作以及科研工作。,具有较强的沟通协调和文字写作能力。,有基层工作经验者优先。 ,False,0,False,0,1
1299,,"计算机科学与技术类,法学类 ",综合管理,不限,硕士,硕士研究生,101,1,宝山区,不限,中共党员,酒类专卖局,1511300,科员,负责信息系统建设及管理、市场监管及执法。,全日制研究生学历，具有较强的组织协调、文字表达能力和较好的计算机操作能力。,民商法学、诉讼法学、经济法学专业优先。 ,False,0,False,0,1
1300,"经济学类,法学类,历史学类  ","应用经济学类,法学类,历史学类 ",综合管理,不限,学士,本科及以上,102,1,宝山区,不限,中共党员,党史办、方志办,1511301,党史编研科科员,负责党史资料的征集、整理、研究和宣传。,全日制本科及以上学历，具有较强的文字表达能力与组织协调能力。,,False,0,False,0,1
